16978-9,HIV 1 p24 Ab,,,,,,,,,,,,,
16979-7,HIV 1 p24 Ag,,,,,,,,,,,,,
1698-0,8-Hydroxyamoxapine,,,,,,,,,,,,,
16980-5,HTLV II DNA,,,,,,,,,,,,,
16981-3,HTLV I DNA,,,,,,,,,,,,,
16982-1,HTLV I+II Ab,,,,,,,,,,,,,
16983-9,hydrALAZINE,,,,,,,,,,,,,
16984-7,Hydrastine,,,,,,,,,,,,,
16985-4,Hydrogen/Expired gas^1.5H post dose glucose,,,,,,,,,,,,,
16986-2,Hydrogen/Expired gas^1H post dose glucose,,,,,,,,,,,,,
16987-0,Hydrogen/Expired gas^2.5H post dose glucose,,,,,,,,,,,,,
16988-8,Hydrogen/Expired gas^2H post dose glucose,,,,,,,,,,,,,
16989-6,Hydrogen/Expired gas^3.5H post dose glucose,,,,,,,,,,,,,
16990-4,Hydrogen/Expired gas^3H post dose glucose,,,,,,,,,,,,,
16991-2,Hydrogen/Expired gas^4.5H post dose glucose,,,,,,,,,,,,,
16992-0,Hydrogen/Expired gas^4H post dose glucose,,,,,,,,,,,,,
16993-8,Hydrogen/Expired gas^5.5H post dose glucose,,,,,,,,,,,,,
16994-6,Hydrogen/Expired gas^5H post dose glucose,,,,,,,,,,,,,
16995-3,Hydrogen/Expired gas^6H post dose glucose,,,,,,,,,,,,,
16996-1,Hydrogen/Expired gas^pre dose glucose,,,,,,,,,,,,,
16997-9,Hydrogen/Expired gas^post dose glucose,,,,,,,,,,,,,
1699-8,Alpha-L-iduronidase,,,,,,,,,,,,,
16998-7,HYDROmorphone,,,,,,,,,,,,,
16999-5,Hydroquinone,,,,,,,,,,,,,
17000-1,Hydroxylysine,,,,,,,,,,,,,
17001-9,Hydroxyproline,,,,,,,,,,,,,
17002-7,Hydroxytriazolam,,,,,,,,,,,,,
17003-5,Serotonin,,,,,,,,,,,,,
1700-4,Acetaldehyde,,,,,,,,,,,,,
17004-3,Hypoxanthine,,,,,,,,,,,,,
17005-0,IgA subclass 1,,,,,,,,,,,,,
17006-8,IgA subclass 2,,,,,,,,,,,,,
17007-6,IgG,,,,,,,,,,,,,
17008-4,IgG/Beta tubulin,,,,,,,,,,,,,
17009-2,IgM,,,,,,,,,,,,,
170-1,Cephradine,,,,,,,,,,,,,
17010-0,Imipenem,,,,,,,,,,,,,
1701-2,Acetaldehyde,,,,,,,,,,,,,
17012-6,Influenza virus A Ab,,,,,,,,,,,,,
17013-4,Influenza virus A+B Ab,,,,,,,,,,,,,
17014-2,Influenza virus B Ab,,,,,,,,,,,,,
17015-9,Influenza virus B Ab.IgG,,,,,,,,,,,,,
17016-7,Influenza virus B Ab.IgM,,,,,,,,,,,,,
17017-5,Insulin^10M post XXX challenge,,,,,,,,,,,,,
17018-3,Insulin^20M post XXX challenge,,,,,,,,,,,,,
17019-1,Insulin-like growth factor-I^2H post XXX challenge,,,,,,,,,,,,,
1702-0,Acetoacetate,,,,,,,,,,,,,
17020-9,Intercellular substance Ab,,,,,,,,,,,,,
17021-7,Intercellular substance Ab,,,,,,,,,,,,,
17022-5,Interleukin 1+2,,,,,,,,,,,,,
17023-3,Interleukin 7,,,,,,,,,,,,,
17024-1,Iodine.inorganic,,,,,,,,,,,,,
17025-8,Iron,,,,,,,,,,,,,
17026-6,Isocyanate Ab.IgE,,,,,,,,,,,,,
17027-4,Isocyanate Ab.IgG,,,,,,,,,,,,,
17028-2,Isocyanate Ab.IgM,,,,,,,,,,,,,
17029-0,Isoleucine,,,,,,,,,,,,,
17030-8,Isopropyl ether,,,,,,,,,,,,,
17031-6,Jo-1 extractable nuclear Ab,,,,,,,,,,,,,
17032-4,Jo-1 extractable nuclear Ab,,,,,,,,,,,,,
17033-2,Ketamine,,,,,,,,,,,,,
17034-0,Ketoprofen,,,,,,,,,,,,,
17035-7,Ketorolac,,,,,,,,,,,,,
17036-5,La Crosse virus Ab,,,,,,,,,,,,,
17037-3,La Crosse virus Ab,,,,,,,,,,,,,
1703-8,Acetoacetate,,,,,,,,,,,,,
17038-1,La Crosse virus Ab.IgG,,,,,,,,,,,,,
17039-9,La Crosse virus Ab.IgM,,,,,,,,,,,,,
17040-7,Labetalol,,,,,,,,,,,,,
17041-5,Lactate dehydrogenase,,,,,,,,,,,,,
17042-3,Lactoglobulin Ab.IgE,,,,,,,,,,,,,
17043-1,Lactose,,,,,,,,,,,,,
17044-9,Lamellar bodies,,,,,,,,,,,,,
17045-6,Latex Ab.IgE,,,,,,,,,,,,,
1704-6,Acetoacetate,,,,,,,,,,,,,
17046-4,Latex Ab.IgG,,,,,,,,,,,,,
17047-2,Latex Bencard Ab.IgE,,,,,,,,,,,,,
17048-0,Latex glove extract Ab.IgE,,,,,,,,,,,,,
17049-8,Latex glove extract ammoniated Ab.IgE,,,,,,,,,,,,,
17050-6,Latex glove extract buffered Ab.IgE,,,,,,,,,,,,,
17051-4,Laxatives,,,,,,,,,,,,,
17052-2,Lead,,,,,,,,,,,,,
1705-3,Acetoacetate,,,,,,,,,,,,,
17053-0,Legionella longbeachae 1 Ab.IgG,,,,,,,,,,,,,
17054-8,Legionella longbeachae 1 Ab.IgM,,,,,,,,,,,,,
17055-5,Legionella longbeachae 2 Ab.IgG,,,,,,,,,,,,,
17056-3,Legionella longbeachae 2 Ab.IgM,,,,,,,,,,,,,
17057-1,Legionella pneumophila Ag,,,,,,,,,,,,,
17058-9,Legionella pneumophila Ag,,,,,,,,,,,,,
17059-7,Legionella pneumophila Ag,,,,,,,,,,,,,
17060-5,Legionella pneumophila 1 Ab,,,,,,,,,,,,,
1706-1,Acetonitrile,,,,,,,,,,,,,
17061-3,Legionella pneumophila 1 Ab.IgM,,,,,,,,,,,,,
17062-1,Legionella pneumophila 2 Ab,,,,,,,,,,,,,
17063-9,Legionella pneumophila 2 Ab.IgM,,,,,,,,,,,,,
17064-7,Legionella pneumophila 3 Ab,,,,,,,,,,,,,
17065-4,Legionella pneumophila 3 Ab.IgM,,,,,,,,,,,,,
17066-2,Legionella pneumophila 4 Ab,,,,,,,,,,,,,
17067-0,Legionella pneumophila 4 Ab.IgM,,,,,,,,,,,,,
17068-8,Legionella pneumophila 5 Ab,,,,,,,,,,,,,
17069-6,Legionella pneumophila 5 Ab.IgM,,,,,,,,,,,,,
17070-4,Legionella pneumophila 6 Ab,,,,,,,,,,,,,
17071-2,Legionella pneumophila 7 Ab,,,,,,,,,,,,,
17072-0,Legionella pneumophila 8 Ab,,,,,,,,,,,,,
17073-8,Legionella pneumophila 9 Ab,,,,,,,,,,,,,
17074-6,Leucine,,,,,,,,,,,,,
17075-3,Lidocaine,,,,,,,,,,,,,
17076-1,Lidocaine,,,,,,,,,,,,,
17077-9,Lindane,,,,,,,,,,,,,
17078-7,Fatty acids.esterified,,,,,,,,,,,,,
1707-9,Acetylcholine,,,,,,,,,,,,,
17079-5,Fatty acids.long chain,,,,,,,,,,,,,
17080-3,Fatty acids.very long chain,,,,,,,,,,,,,
17081-1,Triglyceride^post CFst,,,,,,,,,,,,,
17082-9,Lipoprotein.alpha,,,,,,,,,,,,,
17083-7,Lipoprotein.beta,,,,,,,,,,,,,
17084-5,Lipoprotein.pre-beta,,,,,,,,,,,,,
17085-2,Lipoprotein,,,,,,,,,,,,,
17086-0,Lithium,,,,,,,,,,,,,
1708-7,Acetylcholinesterase,,,,,,,,,,,,,
17087-8,Loperamide,,,,,,,,,,,,,
17088-6,LORazepam,,,,,,,,,,,,,
17089-4,Lorcainide,,,,,,,,,,,,,
17090-2,Loxapine+8-Hydroxyloxapine,,,,,,,,,,,,,
17091-0,Lumpfish roe Ab.IgE,,,,,,,,,,,,,
17092-8,Lupus erythematosus factor,,,,,,,,,,,,,
17094-4,Lutropin^105M post XXX challenge,,,,,,,,,,,,,
1709-5,Acetylcholinesterase,,,,,,,,,,,,,
17095-1,Lutropin^75M post XXX challenge,,,,,,,,,,,,,
17096-9,Lymphocytes.kappa/Lymphocytes,,,,,,,,,,,,,
17097-7,Cells.CD10+CD20+/Cells,,,,,,,,,,,,,
17098-5,Cells.CD100/Cells,,,,,,,,,,,,,
17099-3,Cells.CD102/Cells,,,,,,,,,,,,,
17100-9,Cells.CD103/Cells,,,,,,,,,,,,,
17101-7,Cells.CD104/Cells,,,,,,,,,,,,,
17102-5,Cells.CD105/Cells,,,,,,,,,,,,,
1710-3,Acetylcholinesterase,,,,,,,,,,,,,
17103-3,Cells.CD106/Cells,,,,,,,,,,,,,
17104-1,Cells.CD107a/Cells,,,,,,,,,,,,,
17105-8,Cells.CD107b/Cells,,,,,,,,,,,,,
17106-6,Cells.CD115/Cells,,,,,,,,,,,,,
17107-4,Cells.CD117/Cells,,,,,,,,,,,,,
17108-2,Cells.CD118/Cells,,,,,,,,,,,,,
17109-0,Cells.CD11a/Cells,,,,,,,,,,,,,
17110-8,Cells.CD11b/Cells,,,,,,,,,,,,,
1711-1,Acid phosphatase,,,,,,,,,,,,,
17111-6,Cells.CD12/Cells,,,,,,,,,,,,,
17112-4,Cells.CD120a/Cells,,,,,,,,,,,,,
17113-2,Cells.CD120b/Cells,,,,,,,,,,,,,
17114-0,Cells.CD122/Cells,,,,,,,,,,,,,
17115-7,Cells.CD126/Cells,,,,,,,,,,,,,
17116-5,Cells.CD128/Cells,,,,,,,,,,,,,
17117-3,Cells.CD15/Cells,,,,,,,,,,,,,
17118-1,Cells.CD16b/Cells,,,,,,,,,,,,,
17119-9,Cells.CD16-CD34+/Cells,,,,,,,,,,,,,
17120-7,Cells.CD17/Cells,,,,,,,,,,,,,
17121-5,Cells.CD18/Cells,,,,,,,,,,,,,
17122-3,Cells.CD19+Kappa+/Cells,,,,,,,,,,,,,
17123-1,Cells.CD19+Lambda+/Cells,,,,,,,,,,,,,
17124-9,Cells.CD2+CD20+/Cells,,,,,,,,,,,,,
17125-6,Cells.CD22+CD19+/Cells,,,,,,,,,,,,,
17126-4,Cells.CD24/Cells,,,,,,,,,,,,,
17127-2,Cells.CD26/Cells,,,,,,,,,,,,,
17128-0,Cells.CD27/Cells,,,,,,,,,,,,,
1712-9,Acid phosphatase.prostatic,,,,,,,,,,,,,
17129-8,Cells.CD28/Cells,,,,,,,,,,,,,
17130-6,Cells.CD29/Cells,,,,,,,,,,,,,
17131-4,Cells.CD3+CD69+/Cells,,,,,,,,,,,,,
17132-2,Cells.CD3+IL2R1+/Cells,,,,,,,,,,,,,
17133-0,Cells.CD3+CD16+/Cells,,,,,,,,,,,,,
17135-5,Cells.CD3+CD56+/Cells,,,,,,,,,,,,,
17136-3,Cells.CD3+DR+/Cells,,,,,,,,,,,,,
1713-7,Acid phosphatase.prostatic,,,,,,,,,,,,,
17137-1,Cells.CD30/Cells,,,,,,,,,,,,,
17138-9,Cells.CD31/Cells,,,,,,,,,,,,,
17139-7,Cells.CD32/Cells,,,,,,,,,,,,,
17140-5,Cells.CD34+DR+/Cells,,,,,,,,,,,,,
17141-3,Cells.CD36/Cells,,,,,,,,,,,,,
17142-1,Cells.CD37/Cells,,,,,,,,,,,,,
17143-9,Cells.CD39/Cells,,,,,,,,,,,,,
17144-7,Cells.CD4+CD69+/Cells,,,,,,,,,,,,,
1714-5,Acid phosphatase.prostatic,,,,,,,,,,,,,
17145-4,Cells.CD4+2H4/100 cells,,,,,,,,,,,,,
17146-2,Cells.CD4+CD8+/Cells,,,,,,,,,,,,,
17147-0,Cells.CD40/Cells,,,,,,,,,,,,,
17148-8,Cells.CD41/Cells,,,,,,,,,,,,,
17149-6,Cells.CD42a/Cells,,,,,,,,,,,,,
17150-4,Cells.CD42b/Cells,,,,,,,,,,,,,
17151-2,Cells.CD42c/Cells,,,,,,,,,,,,,
1715-2,Acid phosphatase,,,,,,,,,,,,,
17152-0,Cells.CD42d/Cells,,,,,,,,,,,,,
17153-8,Cells.CD4+CD45RA+/Cells.CD8,,,,,,,,,,,,,
17154-6,Cells.CD43/Cells,,,,,,,,,,,,,
17155-3,Cells.CD44/Cells,,,,,,,,,,,,,
17156-1,Cells.CD44R/Cells,,,,,,,,,,,,,
17157-9,Cells.CD45RA/Cells,,,,,,,,,,,,,
17158-7,Cells.CD45RB/Cells,,,,,,,,,,,,,
17159-5,Cells.CD45RO/Cells,,,,,,,,,,,,,
1716-0,Acidity.titratable,,,,,,,,,,,,,
17160-3,Cells.CD46/Cells,,,,,,,,,,,,,
17161-1,Cells.CD47/Cells,,,,,,,,,,,,,
17162-9,Cells.CD48/Cells,,,,,,,,,,,,,
17163-7,Cells.CD49a/Cells,,,,,,,,,,,,,
17164-5,Cells.CD49b/Cells,,,,,,,,,,,,,
17165-2,Cells.CD49c/Cells,,,,,,,,,,,,,
17166-0,Cells.CD49d/Cells,,,,,,,,,,,,,
17167-8,Cells.CD49e/Cells,,,,,,,,,,,,,
17168-6,Cells.CD49f/Cells,,,,,,,,,,,,,
17169-4,Cells.CD5+CD2-/Cells,,,,,,,,,,,,,
17170-2,Cells.CD50/Cells,,,,,,,,,,,,,
17171-0,Cells.CD51/Cells,,,,,,,,,,,,,
17172-8,Cells.CD52/Cells,,,,,,,,,,,,,
17173-6,Cells.CD53/Cells,,,,,,,,,,,,,
17174-4,Cells.CD54/Cells,,,,,,,,,,,,,
17175-1,Cells.CD55/Cells,,,,,,,,,,,,,
17176-9,Cells.CD58/Cells,,,,,,,,,,,,,
17177-7,Cells.CD59/Cells,,,,,,,,,,,,,
1717-8,Acylcarnitine,,,,,,,,,,,,,
17178-5,Cells.CD6/Cells,,,,,,,,,,,,,
17179-3,Cells.CD62E/Cells,,,,,,,,,,,,,
17180-1,Cells.CD62L/Cells,,,,,,,,,,,,,
17181-9,Cells.CD62P/Cells,,,,,,,,,,,,,
17182-7,Cells.CD63/Cells,,,,,,,,,,,,,
17183-5,Cells.CD64/Cells,,,,,,,,,,,,,
17184-3,Cells.CD66a/Cells,,,,,,,,,,,,,
17185-0,Cells.CD66b/Cells,,,,,,,,,,,,,
1718-6,Acyl CoA dehydrogenase,,,,,,,,,,,,,
17186-8,Cells.CD66c/Cells,,,,,,,,,,,,,
17187-6,Cells.CD66d/Cells,,,,,,,,,,,,,
17188-4,Cells.CD66e/Cells,,,,,,,,,,,,,
17189-2,Cells.CD68/Cells,,,,,,,,,,,,,
171-9,Cephradine,,,,,,,,,,,,,
17190-0,Cells.CD69/Cells,,,,,,,,,,,,,
17191-8,Cells.CD3-CD7+/Cells,,,,,,,,,,,,,
17192-6,Cells.CD72/Cells,,,,,,,,,,,,,
17193-4,Cells.CD73/Cells,,,,,,,,,,,,,
1719-4,Adenine,,,,,,,,,,,,,
17194-2,Cells.CD74/Cells,,,,,,,,,,,,,
17195-9,Cells.CD77/Cells,,,,,,,,,,,,,
17196-7,Cells.CD79a/Cells,,,,,,,,,,,,,
17197-5,Cells.CD79b/Cells,,,,,,,,,,,,,
17198-3,Cells.CD8+CD28+/Cells,,,,,,,,,,,,,
17199-1,Cells.CD80/Cells,,,,,,,,,,,,,
17200-7,Cells.CD82/Cells,,,,,,,,,,,,,
17201-5,Cells.CD83/Cells,,,,,,,,,,,,,
1720-2,Adenine phosphoribosyltransferase,,,,,,,,,,,,,
17202-3,Cells.CD85/Cells,,,,,,,,,,,,,
17203-1,Cells.CD86/Cells,,,,,,,,,,,,,
17204-9,Cells.CD87/Cells,,,,,,,,,,,,,
17205-6,Cells.CD88/Cells,,,,,,,,,,,,,
17206-4,Cells.CD9/Cells,,,,,,,,,,,,,
17207-2,Cells.CD91/Cells,,,,,,,,,,,,,
17208-0,Cells.CD93/Cells,,,,,,,,,,,,,
17209-8,Cells.CD94/Cells,,,,,,,,,,,,,
1721-0,Adenosine triphosphate,,,,,,,,,,,,,
17210-6,Cells.CD95/Cells,,,,,,,,,,,,,
17211-4,Cells.CD96/Cells,,,,,,,,,,,,,
17212-2,Cells.CD97/Cells,,,,,,,,,,,,,
17213-0,Cells.CD98/Cells,,,,,,,,,,,,,
17214-8,Cells.CD99/Cells,,,,,,,,,,,,,
17215-5,Lymphocytes.CV/Lymphocytes,,,,,,,,,,,,,
17216-3,Cells.cytoplasmic CD3/Cells,,,,,,,,,,,,,
17217-1,Cells.cytoplasmic CD79/Cells,,,,,,,,,,,,,
17218-9,Cells.cytoplasmic Ig mu/Cells,,,,,,,,,,,,,
17219-7,Cells.cytoplasmic Ig/Cells,,,,,,,,,,,,,
17220-5,Cells.FMC7/Cells,,,,,,,,,,,,,
17221-3,Cells.CD235a/Cells,,,,,,,,,,,,,
17222-1,Lymphocytes.HLE/Lymphocytes,,,,,,,,,,,,,
17223-9,Cells.CD14/100 cells,,,,,,,,,,,,,
17224-7,Lymphocytes.lambda/Lymphocytes,,,,,,,,,,,,,
17225-4,Lymphocytes.SmIg/Lymphocytes,,,,,,,,,,,,,
17226-2,Cells.SmIg-CD79/Cells,,,,,,,,,,,,,
17227-0,Lymphocytes/Leukocytes,,,,,,,,,,,,,
1722-8,Adenosine deaminase,,,,,,,,,,,,,
17228-8,Lymphocytic choriomeningitis virus Ab,,,,,,,,,,,,,
17229-6,Lymphocytic choriomeningitis virus Ab.IgM,,,,,,,,,,,,,
17230-4,Lysine,,,,,,,,,,,,,
17231-2,Lysosomal enzymes,,,,,,,,,,,,,
17232-0,Lysozyme,,,,,,,,,,,,,
17234-6,Magnesium.plasma/Magnesium.RBC,,,,,,,,,,,,,
17235-3,Magnesium,,,,,,,,,,,,,
1723-6,Adenosine deaminase binding protein,,,,,,,,,,,,,
17236-1,Magnesium,,,,,,,,,,,,,
17237-9,Magnesium,,,,,,,,,,,,,
17238-7,Malignin Ab,,,,,,,,,,,,,
17241-1,Prolactin^3H post XXX challenge,,,,,,,,,,,,,
17242-9,Prolactin^40M post XXX challenge,,,,,,,,,,,,,
17243-7,Prolactin^pre XXX challenge,,,,,,,,,,,,,
1724-4,Adenosine diphosphate,,,,,,,,,,,,,
17244-5,Manganese,,,,,,,,,,,,,
17245-2,Meclizine,,,,,,,,,,,,,
17246-0,Mefenamate,,,,,,,,,,,,,
17247-8,Melanin,,,,,,,,,,,,,
17248-6,Melanin,,,,,,,,,,,,,
17249-4,Menthol,,,,,,,,,,,,,
17250-2,Mephobarbital,,,,,,,,,,,,,
1725-1,Adenosine monophosphate deaminase,,,,,,,,,,,,,
17251-0,Mepivacaine,,,,,,,,,,,,,
17252-8,Mercaptopurine,,,,,,,,,,,,,
17253-6,Mercury,,,,,,,,,,,,,
17254-4,Mercury,,,,,,,,,,,,,
17255-1,Mercury,,,,,,,,,,,,,
17256-9,Mesoridazine,,,,,,,,,,,,,
17257-7,Mesothelial cells,,,,,,,,,,,,,
17258-5,Metandienone,,,,,,,,,,,,,
17259-3,Methadone.long acting metabolite,,,,,,,,,,,,,
17260-1,Methamphetamine,,,,,,,,,,,,,
17261-9,Methapyrilene,,,,,,,,,,,,,
17263-5,Methemalbumin,,,,,,,,,,,,,
17264-3,Methionine,,,,,,,,,,,,,
17265-0,Methocarbamol,,,,,,,,,,,,,
17266-8,Methotrexate,,,,,,,,,,,,,
17267-6,Methoxychlor,,,,,,,,,,,,,
17268-4,Methsuximide+Desmethylmethsuximide,,,,,,,,,,,,,
1726-9,Adenosine monophosphate.cyclic,,,,,,,,,,,,,
17269-2,Methyl isobutyl ketone,,,,,,,,,,,,,
172-7,Chloramphenicol,,,,,,,,,,,,,
17270-0,Methylacrylate,,,,,,,,,,,,,
17271-8,"1,1,1-Trichloroethane",,,,,,,,,,,,,
17272-6,Methylenedianiline,,,,,,,,,,,,,
17273-4,MethylePHEDrine,,,,,,,,,,,,,
17274-2,Methylergonovine,,,,,,,,,,,,,
17275-9,Methylfentanyl,,,,,,,,,,,,,
17276-7,2-Methylpentane,,,,,,,,,,,,,
1727-7,Adenosine monophosphate.cyclic,,,,,,,,,,,,,
17277-5,metOLazone,,,,,,,,,,,,,
17278-3,Miconazole,,,,,,,,,,,,,
17279-1,Bacteria,,,,,,,,,,,,,
17280-9,Plasmodium sp,,,,,,,,,,,,,
17281-7,Observation,,,,,,,,,,,,,
17282-5,Minoxidil,,,,,,,,,,,,,
17283-3,Mirtazapine,,,,,,,,,,,,,
17284-1,Mitochondria Ab,,,,,,,,,,,,,
1728-5,Adenosine monophosphate.cyclic/Creatinine,,,,,,,,,,,,,
17285-8,Mitochondria Ab,,,,,,,,,,,,,
17286-6,Monocytes/Leukocytes,,,,,,,,,,,,,
17287-4,Monocytes/Leukocytes,,,,,,,,,,,,,
17288-2,Ganglioside GM1 Ab,,,,,,,,,,,,,
17289-0,Monosodium glutamate Ab.IgE,,,,,,,,,,,,,
17290-8,Morphine,,,,,,,,,,,,,
17291-6,Morus alba Ab.IgE,,,,,,,,,,,,,
17292-4,Mumps virus Ab,,,,,,,,,,,,,
1729-3,Adenosine triphosphatase,,,,,,,,,,,,,
17293-2,Mumps virus Ab.IgG+IgM,,,,,,,,,,,,,
17294-0,Mushroom toxins,,,,,,,,,,,,,
17296-5,Mycobacterium tuberculosis complex rRNA,,,,,,,,,,,,,
17297-3,Mycobacterium tuberculosis rRNA,,,,,,,,,,,,,
17298-1,Mycobacterium tuberculosis rRNA,,,,,,,,,,,,,
17299-9,Mycoplasma fermentans Ab,,,,,,,,,,,,,
17300-5,Mycoplasma hominis Ab,,,,,,,,,,,,,
1730-1,Adenosine triphosphatase,,,,,,,,,,,,,
17301-3,Mycoplasma hominis Ab,,,,,,,,,,,,,
17302-1,Mycoplasma pneumoniae Ab,,,,,,,,,,,,,
17303-9,Mycoplasma pneumoniae Ab,,,,,,,,,,,,,
17304-7,Mycoplasma pneumoniae Ab.IgG+IgM,,,,,,,,,,,,,
17305-4,Myelin Ab.IgA,,,,,,,,,,,,,
17306-2,Myelin Ab.IgG,,,,,,,,,,,,,
17307-0,Myelin Ab.IgM,,,,,,,,,,,,,
17308-8,Myelin associated glycoprotein Ab,,,,,,,,,,,,,
17310-4,Myelin associated glycoprotein Ab,,,,,,,,,,,,,
17311-2,Myelin associated glycoprotein Ab.IgA,,,,,,,,,,,,,
17312-0,Myelin associated glycoprotein Ab.IgG,,,,,,,,,,,,,
17313-8,Myelin associated glycoprotein Ab.IgG,,,,,,,,,,,,,
17314-6,Myelin associated glycoprotein Ab.IgM,,,,,,,,,,,,,
17315-3,Myelin basic protein Ab,,,,,,,,,,,,,
17316-1,Myeloperoxidase Ab,,,,,,,,,,,,,
17317-9,N-acetylprocainamide,,,,,,,,,,,,,
17318-7,Nalbuphine,,,,,,,,,,,,,
1731-9,Adenylate kinase,,,,,,,,,,,,,
17319-5,Nalidixate,,,,,,,,,,,,,
17320-3,Nefazodone,,,,,,,,,,,,,
17321-1,Neisseria meningitidis serogroups A+Y Ag,,,,,,,,,,,,,
17322-9,Neisseria meningitidis Ab,,,,,,,,,,,,,
17323-7,Neisseria meningitidis Ag,,,,,,,,,,,,,
17324-5,Neisseria meningitidis Ag,,,,,,,,,,,,,
17325-2,Neisseria meningitidis serogroups C+w135 Ag,,,,,,,,,,,,,
17326-0,Neisseria meningitidis serogroup A Ag,,,,,,,,,,,,,
1732-7,Adenylosuccinate lyase,,,,,,,,,,,,,
17327-8,Neisseria meningitidis serogroup B Ab,,,,,,,,,,,,,
17328-6,Neisseria meningitidis serogroup B Ag,,,,,,,,,,,,,
17329-4,Neisseria meningitidis serogroup C Ag,,,,,,,,,,,,,
17330-2,Neisseria meningitidis serogroup Y Ag,,,,,,,,,,,,,
17331-0,Neisseria meningitidis polyvalent Ab,,,,,,,,,,,,,
17332-8,Neisseria meningitidis polyvalent Ag,,,,,,,,,,,,,
17333-6,Neisseria meningitidis serogroup w135 Ag,,,,,,,,,,,,,
17334-4,Neopterin/Creatinine,,,,,,,,,,,,,
1733-5,Adipate,,,,,,,,,,,,,
17335-1,Neostigmine,,,,,,,,,,,,,
17336-9,Neuronal Ab,,,,,,,,,,,,,
17337-7,Neuronal Ab,,,,,,,,,,,,,
17338-5,Neuronal Ab,,,,,,,,,,,,,
17339-3,Neuronal Ab,,,,,,,,,,,,,
17340-1,Neuronal Ab.IgG,,,,,,,,,,,,,
17341-9,Neuronal nuclear Ab,,,,,,,,,,,,,
17342-7,Neuronal nuclear type 2 Ab,,,,,,,,,,,,,
1734-3,Aldosterone renal clearance,,,,,,,,,,,,,
17343-5,Neuronal nuclear type 2 Ab,,,,,,,,,,,,,
17344-3,Neuronal nuclear type 2 Ab,,,,,,,,,,,,,
17345-0,Neutrophil Ab,,,,,,,,,,,,,
17346-8,Neutrophil Ab,,,,,,,,,,,,,
17347-6,Neutrophil Ab,,,,,,,,,,,,,
17348-4,Neutrophil Ab.IgA,,,,,,,,,,,,,
17349-2,Neutrophil Ab.IgG,,,,,,,,,,,,,
173-5,Chloramphenicol,,,,,,,,,,,,,
1735-0,Alanine,,,,,,,,,,,,,
17350-0,Neutrophil Ab.IgM,,,,,,,,,,,,,
17351-8,Neutrophil cytoplasmic Ab,,,,,,,,,,,,,
17352-6,Neutrophil cytoplasmic Ab,,,,,,,,,,,,,
17353-4,Neutrophil cytoplasmic Ab.classic,,,,,,,,,,,,,
17354-2,Neutrophil cytoplasmic Ab.IgA,,,,,,,,,,,,,
17355-9,Neutrophil cytoplasmic Ab.IgG,,,,,,,,,,,,,
17356-7,Neutrophil cytoplasmic Ab.IgM,,,,,,,,,,,,,
17357-5,Neutrophil cytoplasmic Ab.perinuclear,,,,,,,,,,,,,
17358-3,Neutrophil cytoplasmic Ab.atypical,,,,,,,,,,,,,
17359-1,Neutrophils,,,,,,,,,,,,,
17360-9,Heptane,,,,,,,,,,,,,
17361-7,Hexane,,,,,,,,,,,,,
17362-5,Nicotinamide,,,,,,,,,,,,,
17363-3,Nitrazepam,,,,,,,,,,,,,
17364-1,Nitrophenol,,,,,,,,,,,,,
17365-8,Nitroprusside,,,,,,,,,,,,,
17366-6,Nizatidine,,,,,,,,,,,,,
17367-4,Nomifensine,,,,,,,,,,,,,
1736-8,Alanine,,,,,,,,,,,,,
17368-2,Norepinephrine^standing,,,,,,,,,,,,,
17369-0,Norepinephrine^2nd specimen post XXX challenge,,,,,,,,,,,,,
17370-8,Norepinephrine^3rd specimen post XXX challenge,,,,,,,,,,,,,
17371-6,Norepinephrine^4th specimen post XXX challenge,,,,,,,,,,,,,
17372-4,Norepinephrine^5th specimen post XXX challenge,,,,,,,,,,,,,
17373-2,Norepinephrine^6th specimen post XXX challenge,,,,,,,,,,,,,
17374-0,Norepinephrine^7th specimen post XXX challenge,,,,,,,,,,,,,
17375-7,Norflunitrazepam,,,,,,,,,,,,,
1737-6,Alanine,,,,,,,,,,,,,
17376-5,Norpropoxyphene,,,,,,,,,,,,,
17377-3,Norpropoxyphene,,,,,,,,,,,,,
17378-1,Novobiocin,,,,,,,,,,,,,
17379-9,Propanol,,,,,,,,,,,,,
17380-7,Nuclear Ab.histone reactive,,,,,,,,,,,,,
17381-5,Uroporphyrin,,,,,,,,,,,,,
17382-3,Octadecanoate,,,,,,,,,,,,,
1738-4,Alanine,,,,,,,,,,,,,
17384-9,Opiates,,,,,,,,,,,,,
17385-6,Organic acids,,,,,,,,,,,,,
17386-4,Organic acids,,,,,,,,,,,,,
17387-2,Organic acids,,,,,,,,,,,,,
17388-0,Organochlorine insecticides,,,,,,,,,,,,,
17389-8,Ornithine,,,,,,,,,,,,,
17390-6,Orphenadrine,,,,,,,,,,,,,
17391-4,Orthocresol,,,,,,,,,,,,,
1739-2,Alanine,,,,,,,,,,,,,
17392-2,Osmium,,,,,,,,,,,,,
17393-0,Ovary Ab,,,,,,,,,,,,,
17394-8,Oxychlordane,,,,,,,,,,,,,
17395-5,oxyMORphone,,,,,,,,,,,,,
17396-3,Oxytetracycline,,,,,,,,,,,,,
17397-1,Oxytriphylline,,,,,,,,,,,,,
17398-9,Human papilloma virus 11 Ag,,,,,,,,,,,,,
